T,X,Y
1,8.625121022556936,-3
1,7.590356911377097,10
0,6.597075839638784,1
0,7.14911899252513,-3
1,6.4880530800775045,-6
1,6.123211868999915,1
0,11.404012508519,3
1,9.46971590169842,-7
0,13.362217941116139,-1
1,9.13389743031706,2
0,10.880081078255946,-2
0,4.761048434930301,-1
1,0.3722590205248686,5
1,0.6828690097102914,-6
1,5.251769819093418,-8
0,14.284798937159241,-4
1,5.276550859853922,-2
1,23.676872398412222,5
0,11.003971546127563,5
0,1.7344168403325675,-4
0,8.164528957835962,0
1,23.395718909363318,-2
1,9.828640724132955,-1
1,6.973535854533097,6
0,18.934514111635153,-3
1,12.787756618199534,6
0,7.176377410172069,0
1,8.470106561890162,6
1,19.78443661375119,-1
0,19.092097212801658,-7
1,18.01727888620295,10
0,3.3473752372609527,14
1,6.55380918144706,11
0,13.611745116933044,2
0,15.644269250357873,2
1,8.892336525166282,3
0,16.106105296418278,2
1,7.042545894152848,13
0,9.007595039741364,5
1,-0.6816489720795165,10
1,11.491294331563246,4
1,12.511641590054312,8
1,6.440142766159018,0
0,11.041922935034195,-1
0,5.2458347645692385,-2
1,7.83935641188723,7
0,8.449010994017462,9
1,9.377146137812716,1
1,11.520883564511102,3
1,14.828053223086334,-1
1,14.251404668409682,0
1,6.539181754588234,-5
0,14.918167289894672,7
0,14.161768160064371,-3
1,13.2252372581186,-3
1,0.43668348292660575,0
0,16.835939812970185,-1
0,9.800973564420909,-1
1,8.732196831842883,-1
0,12.411106178987415,6
0,8.105358689631267,0
0,22.950667830488584,1
1,15.028332488120958,0
1,17.892479060522103,-2
0,16.222960167217785,0
1,11.081686021107606,0
0,12.997338387782884,2
1,17.790782067218736,2
0,7.566525615860979,-3
1,13.99002887710403,3
0,13.839360302021978,-2
0,14.475146257990165,3
1,6.902408347478792,-2
1,10.036335080852806,0
1,2.145965775327385,0
0,14.056308709719499,-3
0,8.853268734455904,0
0,2.8612337144167483,-2
1,8.346211684863308,0
0,14.570327235121331,8
1,12.772645445971637,3
0,17.272036119776196,-4
0,12.438045062900304,1
1,9.573412412977211,-2
1,4.8667098065195695,-5
0,20.377628189559815,-4
0,18.227726874011996,4
0,3.661566196538767,-7
1,2.0632789043899162,-2
0,15.252098171512076,-4
0,28.723062495269907,-2
1,9.093395760600979,5
1,14.709625701296662,0
1,11.121859352650288,6
0,15.9129481708982,-2
1,15.496105987712054,6
0,11.05031306421951,0
1,13.224382937929438,4
0,13.867852900443548,-1
1,13.853676753315638,7
1,5.046191985391914,9
0,4.950448626887207,-2
0,3.0104172726966496,-1
0,11.237909396033425,3
1,13.451661334017567,2
1,7.726021238792291,-4
0,8.18453564701852,-1
1,15.085597299586606,4
1,7.841303485210371,9
1,13.551892845499745,-1
1,17.559397132417825,-2
1,12.370646628289958,3
1,15.277934890478644,0
0,10.722770747339407,-2
0,2.767095919574036,-1
1,3.6914350400057367,-2
0,14.454429919524586,3
0,9.99038534382925,-8
0,19.899655501670928,0
1,5.116512613769374,3
1,19.472644170120805,2
0,4.327616686350103,-12
0,0.14297939910866475,-1
0,6.123859315384861,-5
1,17.048129638083783,8
0,5.217911843982526,7
1,18.376145310607605,2
1,12.212013417792688,0
0,11.574499623157926,3
1,17.19864941173956,4
0,8.904306373772153,-8
1,15.987879893948477,8
1,7.5096837571692685,1
0,8.682354256338702,-6
0,16.01646006386908,4
1,7.830334334095303,-6
1,5.948719685038408,2
1,11.656704582693596,7
0,14.625436016684231,6
1,14.246336047954175,2
0,5.1154615200581794,-3
1,8.20581395328751,5
1,5.186268452436298,5
0,4.9980630143825735,7
1,14.983685932417103,-5
0,5.985372149642576,0
0,11.64820377725004,0
1,8.10309703044232,0
1,9.95431440607775,0
1,9.108685348842503,0
0,7.36213428346743,-5
1,17.112029282058383,0
0,8.993201754144712,1
1,3.0823052599561844,-7
0,6.216191555648833,0
1,6.205221248243846,-1
1,14.807130098338138,2
1,12.668852480388246,7
1,12.92772017830632,-1
1,13.264552917080985,-4
0,14.942617993632197,6
1,8.609598437231327,1
1,10.579374081109416,-7
0,14.284916179695061,3
1,14.927716791216866,2
0,6.553818007217964,-6
1,17.837212657308438,1
0,11.895616564544326,2
1,15.290610646913194,-4
0,6.464213134190181,0
0,3.5524935509990243,0
0,12.829285599940103,1
1,8.461404614931475,6
1,12.862135201024008,0
0,5.948475182145831,-1
0,15.109133736049754,4
0,6.867794746453432,2
0,15.070349052568803,9
1,11.281047711751354,0
1,13.014565777999149,-4
0,10.800493381956462,7
0,5.2882926686212635,0
0,7.597358687792875,-1
0,14.099640985497274,1
0,8.30121470934452,8
0,5.076382266044453,-6
1,13.884144938963239,-11
1,15.678864310797826,-4
0,9.577536233601531,-5
1,22.295860344305368,4
0,9.995848802511098,-2
1,12.361066287751882,1
1,14.810055237426429,0
1,-6.8377490764145445,-5
1,10.584938052494975,5
0,9.769440438039108,1
1,6.524438889598945,7
0,12.728412340523002,0
0,11.146138678719362,-6
0,0.7750241825101707,2
1,13.252340419551473,7
1,9.344228503629335,1
0,12.726180890429596,-5
1,6.773624574301403,0
0,3.2456684677231786,5
0,8.089929088714447,6
0,5.895889588010871,-4
1,10.986638357869815,-1
1,14.434783553456523,-9
1,5.114719489045012,0
1,13.573133435130917,1
0,4.330579642243481,16
0,10.141301652050032,0
1,13.71952917657344,8
0,9.477237860394611,1
1,8.299563629019415,-1
1,7.3475749648743,4
0,16.871769531020128,7
0,11.153460804261549,-5
1,16.926920261469192,3
0,7.76897025629083,5
1,14.545713878583244,-4
1,10.45887762085905,2
0,4.016658269169598,0
0,12.52734809671813,3
1,8.215549790183452,11
0,12.14292723387019,-2
0,11.71289371083317,-2
1,19.13983982276796,5
0,14.67726428669224,1
0,-1.3916298016375812,0
0,11.874886976599106,-9
0,11.598984971450838,1
0,14.393754730157681,0
1,13.623514836883684,0
1,15.373432362633276,-1
1,11.389460208928023,0
0,21.63972833754454,-1
1,12.744556920545216,7
0,10.854374560558398,2
1,12.933498350670348,5
1,6.9106221947833415,3
1,1.1018922860372857,4
0,12.622211238874016,-2
1,18.29849980445556,8
0,2.5786387970584954,3
1,7.445629452402466,7
1,3.5971864125077664,1
1,23.511658473204463,3
1,17.465038683753924,5
1,12.092108281969281,1
1,13.879529535563192,-2
0,14.264360736230092,2
0,13.065790127417253,7
0,9.196975177673952,4
0,9.99423162288836,-3
0,13.312988662863475,2
1,15.409703516598913,6
0,8.155294616360184,2
0,8.059287596590499,-1
0,10.382110237727101,-4
0,9.29615281337427,6
0,13.703036155931812,2
0,15.7842654015294,15
1,9.765225115910939,4
1,10.126980194578312,5
0,6.185118537068436,-1
1,3.9570566241754612,4
1,11.238631524358686,10
1,15.81928965145714,3
0,5.53625090887692,0
0,4.322495523352987,-6
0,13.84379797629369,1
0,3.5445172525737725,-10
0,6.967913646973276,3
1,8.995478460032373,6
1,9.841996675822429,-3
0,13.692543205685048,-1
0,10.582438675731957,0
0,12.940911850141587,-8
1,8.456839724243391,-4
1,6.9487475834188555,-1
1,5.303497981417202,-4
0,12.344294603789264,3
1,8.254243413196285,4
1,10.249861698540991,1
0,7.907842810984004,3
0,-0.33768608318426985,-7
1,10.573159001886305,1
0,7.58684557161396,1
1,3.385092606219681,1
0,10.925814936285217,-1
1,11.271501311411678,1
0,16.99196160054875,4
1,18.088116450517425,0
1,7.724732453711216,-6
1,14.573721481866144,0
0,18.25238721989219,-1
1,15.006256295731959,-4
0,7.11433685279316,2
1,14.602881941518417,6
0,10.989523540521567,4
1,15.433007343471445,3
0,12.169360428886652,1
1,11.152688615790106,-5
1,24.152057203498238,-3
1,7.646235385900992,5
0,10.14890445252215,-7
0,17.08813454259917,-2
0,11.648832703775714,6
1,7.841833478568692,-4
0,12.324179070852056,1
0,11.771495645860668,5
0,16.18942694750527,-4
1,22.220216348102404,-8
1,8.198206196929716,-4
0,13.075099852951404,1
1,14.333563541293232,0
0,10.537822366492518,6
0,2.1081422449950473,6
0,6.987940589706378,-4
1,8.728837552042915,4
0,3.18984807808705,0
0,9.7324306515726,2
0,26.864118003064263,-1
0,13.631768998076133,-3
1,12.9728540953918,0
0,9.668243666227003,5
1,7.107101161669878,1
0,2.778244892015884,2
1,7.244504596739304,4
1,8.661265263572812,2
1,3.979943020381306,0
1,19.075416193569723,-4
1,11.5264082907559,2
1,15.77166472374945,4
1,4.39754521811545,2
1,6.47902308121677,0
0,13.133950745845468,6
0,12.023278600378262,-2
0,21.822678663617346,4
1,16.96847631090777,7
0,14.357174577375456,4
1,15.302285728291222,5
1,16.878169003817074,3
0,17.082897617679283,-1
1,17.772113174725966,-4
1,4.067622579800701,3
1,10.880011280800222,4
1,3.056683260008776,-4
1,5.767299570731305,11
0,5.447298477201441,4
0,17.404365870767172,3
1,7.873522596009046,3
1,-2.8305335834463516,2
0,14.436463870536619,4
0,9.935180822605625,3
1,11.814889699125633,-2
0,7.140664459826805,1
1,9.745593208144248,5
0,8.640512831883097,0
0,14.186442246885878,7
1,17.634653803951824,5
0,6.812616867933837,4
0,11.661476511705215,3
0,6.952946005354718,6
0,12.916172198127366,-10
1,5.346343503239224,-5
1,8.256965374364682,0
0,11.857852402712373,-4
1,18.72301648215091,-1
1,15.902103658590452,-2
1,9.90515481337598,-8
0,8.578675951271876,3
0,15.035160186771503,5
1,13.543614725702062,1
1,11.64026370610778,-3
0,1.8892973039543808,-3
1,10.406393808677663,8
0,13.018286834622279,-1
1,3.47481476931622,7
0,6.401209061383434,3
0,18.4101643979485,6
1,13.958006267690475,4
1,6.596864848006789,2
0,3.0619106682803094,0
0,1.2931559201387532,-2
1,10.074949867701827,0
0,19.87354177343227,1
0,8.731127175340784,-2
1,14.371751842335758,6
0,6.0613751814694545,0
1,8.472698586482647,4
0,14.189566455003858,4
1,-1.4280653118161926,-5
1,2.572492045296981,5
1,11.102713571158713,2
0,12.6824781321215,6
1,10.6303128656664,2
0,7.500074108869375,0
1,8.264569869527264,-3
0,15.290757915398178,-8
0,13.03187332240676,1
1,12.807072804166292,2
1,18.418198961869603,0
0,6.01105695768772,8
0,15.569249904514816,0
1,0.9849100745352288,2
1,11.38570192272469,11
1,14.129642660491413,1
0,10.750706456281316,-2
0,13.644448284321562,15
1,5.899180209936817,7
1,11.634287765330967,12
1,17.07904615696765,0
0,2.4175006633118574,3
0,8.289188216395432,7
1,19.83703464983657,0
0,16.68338958888685,0
1,9.574401576475134,0
0,16.371644828141626,5
1,12.569894259266045,0
1,7.706534205898388,0
1,10.308929877307285,-2
1,10.062457338652642,0
1,9.567232083200327,7
1,11.51957334622574,-5
1,7.029444127759342,5
0,-0.10158122157468163,4
0,18.585130418294824,0
1,6.049198024598239,0
0,10.76331197390016,-1
1,11.8708953289454,9
0,12.139046789463569,7
1,3.022918869565954,5
1,13.609225320640693,4
1,2.742562663767803,-1
1,16.954365877930613,-5
0,19.86799502069258,-1
1,10.375374607370508,2
0,13.368008222136876,4
1,11.383573633532125,-6
0,5.219371033725179,-5
1,5.720559077314479,-3
0,10.161406867041109,4
1,9.36163170170226,1
0,15.845144141906395,0
1,13.081716620731711,-4
0,14.64155115659186,2
0,9.056374963034342,-1
1,6.7268947864584785,-2
0,9.613189490110909,-4
0,8.657072606074248,-2
0,9.227368524934189,6
0,14.13661828728265,-1
1,9.201085416654434,-4
1,14.561616493670915,0
1,4.131816715531185,4
1,9.017370349892902,-5
0,15.223724030087409,2
0,2.949462519705736,-13
0,19.04377677812812,3
1,12.823347722775203,3
1,22.323214092213092,-6
0,11.442002268040538,0
0,13.142757232060651,2
1,17.813626531095903,7
1,3.4042133527805767,4
1,10.976768437309962,0
1,14.632061274417463,5
0,8.28850843540894,0
0,12.46649954263422,0
1,9.20058253868687,10
0,2.94393329816445,5
0,8.605437017447692,3
0,14.132646851510447,-7
1,12.205971208923723,-3
1,8.023231628247244,-6
0,8.272344183512722,5
0,4.062958270770431,1
1,11.76386799192543,4
1,14.585633172023927,5
1,11.509487421137909,-1
1,11.671759820381101,-7
0,12.846821267668961,-3
0,8.405926777678303,2
0,7.35779034688391,2
0,9.575309249626594,0
0,5.382701897743718,5
0,5.7286508583675335,-3
0,14.735427743415475,9
1,15.120409166535513,-3
0,12.420362240256521,-1
1,5.342781786490026,-7
0,7.158403997507104,1
0,17.40954536129997,9
0,8.465770139285473,6
0,12.239185038986275,4
1,7.1902704840683205,10
0,4.632697950354034,3
1,6.099108884684474,2
1,7.32819494623153,-2
1,13.845805106514055,-4
0,6.374079779177677,5
0,22.19133537047196,-4
0,17.747768086785427,-2
0,5.864560638823566,0
1,11.848863439194922,0
0,13.784669061238684,4
0,15.71039356387648,-2
1,9.644649153654967,-1
1,10.250125951825314,4
0,15.493586501921584,-1
1,7.528949005362998,0
0,9.19968073040855,4
0,17.332868970497927,0
1,11.841187824626408,-1
1,15.732327595225524,7
0,16.360337024901334,-1
1,7.802544625071491,4
1,7.718457599480685,2
1,14.934042776761189,5
0,12.681546622234427,6
0,8.079940746626527,5
0,4.079137461363288,0
1,5.976995673957183,3
0,9.13664020830961,0
0,15.225742035184588,9
1,12.899376939476367,3
0,9.201172218685468,7
1,16.724061479667334,-9
1,12.757649715091109,5
0,11.534071041403744,1
0,6.712873693348799,3
0,7.611456168582254,-4
1,13.186488250722757,-1
0,7.503553616697226,0
1,0.8711024523347177,1
0,4.992590063242161,0
1,10.431037674669513,5
1,14.598190365436665,5
1,-1.3831150629849969,10
1,7.60144007185781,-3
1,13.18702260418128,-2
0,11.748301696997107,5
1,9.60358231497564,1
0,5.784418306784725,-3
0,10.210781348545584,0
1,11.018586099735364,3
0,11.659008701646856,-6
1,18.976270996698332,6
0,8.1642284292781,-4
0,9.444874744700671,5
0,18.356169435221688,4
0,14.012118025643268,-5
1,20.75116287502771,0
0,7.643045696904236,0
0,17.16066369518039,-2
0,5.354902397880359,-4
0,9.026603393582015,-3
1,9.536815114416608,4
1,5.67952025463835,0
0,15.854002439653414,-7
1,14.407963011705657,-1
1,4.252361829732287,-1
0,8.851137078509971,2
1,15.0858207326454,6
1,17.628176190269716,-8
0,15.84470156437624,5
1,12.128697941001079,0
0,2.604681157228203,2
1,19.97742425974181,6
1,3.3614489616159613,0
0,9.993669444892804,0
1,16.22414251684413,7
0,17.506420004811304,5
0,4.362025037768447,4
0,12.63875580773235,5
1,7.763579453989464,1
0,12.583832260136743,-1
0,8.492099022312974,1
1,7.766888413975522,2
0,4.124182995957443,9
0,12.212501895678027,-5
0,1.653741521340386,-10
0,-0.9882920729428637,0
1,6.027796257102589,2
1,7.2558019274143675,-3
0,14.05714292462503,9
0,14.77930302235808,3
0,0.7000845060001737,-4
1,12.940715134178069,1
1,5.703453549016872,0
1,5.8248161730053925,6
0,12.037620224626316,1
1,17.401303371183836,13
1,7.08659583325154,3
1,9.971391236019192,-1
1,9.47974015294886,4
1,3.6245350038729987,5
0,5.579958402514356,10
1,10.210409380112045,3
1,13.556645586008301,-4
0,6.252289375815187,-7
1,11.4713775757354,12
1,15.988334655609227,0
0,1.8696482679564337,-1
1,6.066718189191067,3
1,-0.7607757024982345,5
0,18.019349924511204,7
0,14.628817064041336,8
0,8.73830344303902,4
0,11.777851043759709,-4
0,10.882025895991847,6
0,11.724791150282396,-6
0,13.228556258278433,3
1,20.666550718404224,10
0,7.0937907897445385,7
1,9.553785694214803,-6
0,5.854676264433959,4
1,11.142030275612575,1
0,12.615390656219015,-10
1,8.85846580571632,1
1,13.069820239645706,1
0,11.517383816687863,-3
1,6.609381583309845,0
1,10.596065277645884,8
1,5.740037098493694,5
1,5.581859414079877,7
1,8.72286641428246,-2
0,10.767808434810213,7
0,13.285868514283553,14
0,4.355118062760343,5
1,12.507608937525196,1
0,13.9039711566219,-1
0,6.318119140240733,3
0,14.83057856675084,-3
0,4.968407591537904,5
0,16.006524520302587,0
1,8.798878954825776,4
1,14.835247609501792,1
1,9.219216132873182,1
0,9.104052631430209,-4
1,10.804084457175083,3
0,10.458493584062566,-8
0,17.192451806419488,0
0,6.792869751307554,0
1,8.764446999830788,8
0,12.50112935519422,7
1,13.316289294199477,0
0,8.411567767396232,5
1,10.550370478823773,-1
1,12.140753124439819,-2
0,14.523107048480426,-1
0,20.438654734801297,2
0,11.061057385650482,0
0,17.038586424546764,-8
1,11.880805900458537,5
1,3.7255406188019524,2
1,10.46616263079985,3
0,15.831391881366777,1
0,5.8210605514304286,-2
1,11.741143772505835,5
1,11.882912180302323,1
1,13.100271070297207,2
0,13.887055479968264,0
0,10.327901500672803,8
0,0.8375207346819984,1
1,18.024844031337743,9
0,8.326781602076593,4
0,12.192708532096455,-6
0,15.531367464536448,3
1,13.789766571869203,6
1,14.643340881185212,0
0,11.964671850949868,-5
1,11.875698221058695,7
0,14.193591728555589,0
1,7.573598800988688,-3
1,19.533732077911424,6
0,14.870621231370583,4
1,16.374032294536562,13
0,8.852222923878447,0
0,11.145266772706936,3
0,15.267585009273379,1
1,6.246283904099865,7
0,13.554135948519557,0
1,-2.8958543682750744,-1
1,-0.26515479404848996,0
1,12.201742021054814,0
1,4.388162121701397,8
1,1.8430800919873,7
1,3.9354099585498306,8
1,10.702927165453264,-2
1,4.375248049428032,6
0,9.249583309030982,0
1,6.051618484960767,-2
0,10.221823144025223,9
0,19.65063242238923,0
0,2.0614286907628756,5
0,7.494272245277327,8
1,14.972979913862511,-5
1,18.13546752039884,-6
0,12.460123722544939,5
0,12.420322431572913,-4
0,11.477655992148659,5
1,10.757132831062265,-5
0,12.952173265631075,-4
1,11.149159659785195,10
0,8.96917683257336,7
0,9.871999786628132,2
1,5.157135115086752,5
1,13.550888173547056,-4
1,16.655041595946667,0
0,4.783339802979929,-9
1,12.859191118893015,10
0,1.4406627012302575,1
0,9.87784736431292,-8
0,10.880452770449956,-2
0,9.021343989315397,9
1,9.355185995040863,5
1,14.755918797588027,5
0,19.444553287563977,2
0,17.01853638405502,-2
0,2.86547549651518,-8
1,10.413874971271083,4
1,3.096850187591736,2
1,3.2764500933057725,6
1,12.886047714293202,2
0,18.812769319682864,0
1,4.141498091870073,-2
1,14.361462351599146,-2
1,17.02305548253915,4
1,10.039356351044326,12
1,13.842719270053173,-1
1,10.520549823272992,6
1,9.177609769743286,9
1,10.845896699063145,-1
0,8.397398207752534,3
1,19.250893690281636,3
0,11.544264726709912,3
0,7.182823574962438,4
0,15.815421032363098,2
0,7.255251134151812,2
1,13.737644435957995,-7
1,6.682410942863315,4
1,19.240773142140576,9
1,10.629025257481969,6
0,14.418662241969244,10
1,9.045221011741624,14
0,8.261134223591426,6
1,9.295827272863793,-4
0,17.645218899989594,9
0,17.18955104740408,8
1,10.668929717906897,0
1,6.972004263841743,-1
1,7.860470501074713,2
0,3.6442655872891567,8
0,9.605108833012846,2
0,4.086487173048667,5
1,4.61297563532814,0
1,5.924143885865506,-2
0,13.802447705123496,-1
1,13.440290675572335,2
0,13.076330418518474,-2
0,12.008920230469112,-3
0,8.06551784361721,-2
0,12.99746951432809,4
0,9.14243554576228,13
1,6.927836062810137,8
0,10.80064936257556,3
1,14.52483917855609,-6
0,6.875654032227937,7
0,9.316202332603712,-1
0,4.617947856961388,-5
1,11.145069092843938,-5
1,9.44958397767791,1
1,2.668542914172402,-5
0,5.2552474818344095,-1
1,10.904901647317134,8
0,10.591153258680473,7
1,14.961586271573882,0
0,16.182808910918965,-6
0,18.645717101458658,-2
0,22.029111743281458,7
0,9.622425424723225,5
0,5.069337064258607,8
1,8.225153494572021,-4
0,12.503285445962222,4
0,12.176560934391588,9
0,3.356728570573856,3
0,15.690669875395766,0
0,10.176651127344014,1
0,4.565071950850568,-2
1,12.108229759050978,-6
0,14.734742736767421,7
0,13.932646197101953,-5
0,10.349965454079253,2
1,10.4331220446093,-1
1,14.122155645141003,-4
1,-0.5160623280443435,7
1,3.663231205448027,-2
0,4.479448071269958,-11
0,9.594462547852558,3
1,9.89862678689863,7
0,4.324500864029933,6
1,4.153336032947836,3
1,2.935975363897982,7
1,13.17116958995005,-1
1,11.462002074952984,4
1,7.802401482271062,1
0,6.304938597092897,-7
0,14.750472532603254,1
1,5.038696813265814,2
1,1.1032267792964827,-3
1,11.994011067234904,-8
0,6.964640902298356,-2
0,-1.9195249905238203,0
1,13.670570303454921,-2
1,12.147539312513345,1
0,6.887883741105924,2
0,3.7039094796124914,5
0,14.415805863528739,3
1,6.77946153735502,7
0,13.463189050751685,-5
0,10.482779764566851,6
1,20.050907964023907,0
0,16.608480425752557,-8
0,9.284957575369335,3
0,15.604042582942382,0
0,10.84283722425858,0
1,10.89131644053545,11
1,5.935350846855431,11
0,11.886726184410893,9
0,0.8410313303197388,6
0,6.977881078577209,0
0,5.098818709331884,1
0,16.793855045332485,-12
1,11.966180877135985,0
0,17.6822897382339,-3
1,1.2991937451313476,10
0,22.791324171719623,-9
1,15.927421389380513,0
0,10.025698357862334,-1
0,20.1802387736876,12
1,11.638545776262413,-3
1,14.95163745162964,1
0,6.201787110780394,-3
1,6.08870821164495,1
0,7.131352907017551,-2
0,6.2818897512159175,3
0,15.109475897002524,-4
0,7.467727091448517,8
0,2.575506363972284,3
1,11.203248349904229,6
0,13.073116291233942,4
0,4.492394060349423,4
0,8.261492942121627,2
0,12.234133539900006,0
1,8.426051980182006,3
1,-0.27376391644832765,-3
1,2.606741283950136,6
1,4.722202880533361,0
0,19.189815359045767,-2
1,14.506535278222835,-1
1,10.20389531933574,-4
1,7.382175119440416,7
0,15.172321880416979,-3
0,5.781216523266152,1
1,8.820737233575162,4
1,8.009397482275856,6
1,10.930115423483802,7
1,9.487931217674657,-1
1,15.667251248101543,-2
0,1.3996326307558888,2
0,8.566501277961855,4
0,13.08389373850601,-4
0,11.402356539331953,4
0,5.705050381355462,5
1,7.117216737010393,5
0,17.47449028394686,0
1,13.126223960022664,6
1,8.03213514084208,4
1,8.300117525421738,-9
0,9.933389419631222,9
1,15.486576084080546,1
0,9.513190957717876,11
0,19.450141594058245,0
1,14.897803718027514,0
1,16.976316068757313,-6
0,11.476097537386165,5
1,10.836659400331051,2
0,10.821770793634595,2
1,10.670060975378108,-1
0,1.0602365269943501,-2
1,9.074444903296252,-1
0,4.517826695927488,-5
0,13.623354810610435,-1
1,15.157965388312377,4
0,15.143585210015466,3
0,8.246763995272017,-4
1,17.57870793364543,1
0,17.783853727051515,1
0,5.031621469843605,-4
1,14.390954638653376,8
1,16.695344649583973,5
1,10.126216694172987,-3
0,5.090712191620626,8
0,14.79478918674215,-5
1,0.20921504746471342,6
0,6.763841324241641,4
1,11.500796538112382,-5
0,9.708521913273392,4
0,5.788131276556942,7
1,2.7755365289586305,-3
1,12.370199230641798,0
1,10.423496218578936,0
1,9.291775777353948,-2
1,-1.419777522850982,2
0,10.047375321001782,-4
0,3.0745367869205227,0
0,16.716858983516573,0
0,8.606435649328137,-7
0,13.682840216744774,1
1,4.681990958194883,-1
0,9.101879661940723,-2
1,3.105575805681366,5
0,17.982035189121582,-1
1,10.31652598125999,-3
1,11.412936683057968,1
0,14.797067936368585,1
1,0.34534959716754265,3
0,15.254983760542036,-4
1,10.933625000980832,0
1,14.278042750396548,2
1,7.275486879307589,-8
1,4.2052386134256885,12
0,17.110221653406114,0
0,13.7756509069681,9
0,15.62982199422854,1
0,10.992547106469381,-10
1,-3.0933914740781194,0
1,16.428430981430335,5
0,15.45788239615287,-3
1,6.800961861232567,0
1,16.629774552901196,1
1,11.037668055043058,2
1,2.156506185263728,2
0,11.58814311619782,10
0,12.60224065514319,1
0,18.018192176438355,-1
1,15.805267357066153,2
0,4.361760635200368,-2
1,8.997498665102977,2
1,11.678913426877685,3
1,21.004628501949853,2
0,10.772622177514439,4
1,13.072558469947781,3
0,16.196446702328192,1
0,14.494973549930357,7
0,9.596276507069238,-5
1,12.79585596841384,0
0,17.317653364545343,2
0,11.354715063603086,2
0,18.7420395460003,9
0,7.738555478623931,11
1,11.794885931251127,7
0,6.635390962021999,-2
1,27.4119488112052,6
0,12.938171626312641,-3
0,8.731962524461178,0
1,2.339956958494822,-1
1,6.672860677458326,-5
1,5.1021577272787715,-4
1,13.865181007235334,6
0,16.978791043380852,4
0,13.416140986331001,-7
1,8.674479463732652,1
0,10.619001730617418,0
0,16.900864490558423,3
1,8.343987873017875,2
0,4.757944704878769,2
0,10.138113544582339,-1
1,18.890943600864215,7
0,17.028187601691307,4
1,21.997491042595932,-6
0,4.291603258261804,-6
1,17.164053665574315,2
0,14.598521522052327,3
1,10.200842882986327,0
1,9.461118315038059,-3
0,6.053963735716193,3
0,13.846503939140314,-4
1,8.577810086244796,1
1,21.298292286004422,0
0,7.280225989156648,1
1,18.000532698125227,-7
1,7.256341307601017,0
1,6.882619062603305,6
1,11.121491453183728,2
1,12.236741072181049,-3
0,5.044020990563359,14
0,15.331141817461653,-1
1,7.26480415823788,-5
1,10.010727726439903,-4
0,13.054554458997986,-2
1,8.124272745132544,2
1,16.35497701449448,-10
0,9.908679261731406,0
0,18.24553634130413,8
0,12.265654500478451,-1
1,15.629317743086682,7
0,5.193297198004622,7
1,3.3303689879003047,2
0,15.780664708654168,1
0,0.26465936728201633,4
1,8.006698908455732,-1
0,16.614431613715986,0
0,13.894080173668797,7
0,15.794011842356566,-7
0,15.792379165171287,0
0,11.865929086776793,0
1,11.57693361304607,11
1,11.77785785842437,5
1,2.4477469854697222,1
0,22.302047966269036,5
1,1.7714198765531233,-4
1,12.329852277383406,2
0,10.843730546166487,-5
1,21.264409311645252,0
0,7.914689387343474,-4
0,6.843385938395508,3
0,4.030543526988272,10
0,5.584261843516058,6
