T,X,Y
1,0.21594056021581753,6
0,11.351480961178112,30
0,11.574777771764367,11
0,3.964197876706705,9
0,-5.936078486951862,-4
0,3.780653142168152,10
0,-7.02288762566463,-1
0,4.661059553639209,6
0,6.103836789105247,9
0,3.417055737464033,7
0,8.212271696979254,12
1,2.7467161769715913,0
0,-2.9087649610794655,-7
1,-0.5702083317362758,-6
0,7.271964576155122,8
0,-9.57031912283233,-5
0,2.7116307915955153,0
0,-5.211599883420153,-6
0,12.904503321478984,18
0,-6.656956544207352,-8
0,-10.736718435532314,-6
0,5.615233851594685,13
0,5.233921258589719,7
1,-3.1538111633204675,3
1,-0.3864266168486936,1
0,-6.589978455532376,-13
1,-0.6785648003977807,-5
0,4.56496813375588,9
0,1.7820441091817787,2
1,-0.013967524988862223,11
0,-2.741642587548219,-7
0,6.188280286898178,16
0,9.916645562262033,4
0,8.200107047469693,-1
0,-5.851484252472332,-9
0,2.0083733984001015,9
0,-3.146238253737244,-7
1,-0.5771824854980423,9
0,3.3946379468031593,5
1,15.239997262235725,18
0,2.9876737706569276,10
0,1.4652342181963502,0
0,-1.1965454839413114,5
0,4.505912550360321,2
0,-6.994010144020633,-7
0,5.151872656114001,11
0,6.074829349160222,4
0,-3.358546661147459,-7
0,9.812809552664596,11
0,13.340329753461063,18
0,-2.4784889398630736,2
0,5.660921342802503,1
1,-0.9406807227562113,-1
0,-2.0463572703565673,-6
0,5.869982473472158,1
0,3.320780830064502,8
0,-5.156919588744504,-8
0,-6.355055101275908,-4
0,2.6057943974871915,1
0,-5.924989297753576,-5
0,-5.167597956195483,-5
1,0.1320852008936877,-1
1,-1.0333996529493668,7
0,3.4921585557011054,2
0,11.858424078339674,5
0,-5.066262822732231,-8
0,9.222143510551392,5
1,-5.6602977270704145,0
0,1.7669341678201693,4
0,7.043376630273328,10
0,13.926182890024553,17
0,-7.222648338312959,-1
0,10.370964227285818,9
1,1.0561406046360564,3
1,2.376913557553977,8
0,4.4068362914395145,9
0,11.417487861951539,8
0,14.225778116489128,22
0,3.7285902112057685,6
1,-1.5486227128542644,5
1,-2.5038902813928745,-4
0,-9.95002393480547,-16
0,-6.682386431559502,-3
0,6.990696758350285,5
0,-7.554707521799491,-4
0,-5.107938432770665,-8
1,-1.7054886012772679,4
0,-2.389328319967247,-5
0,-3.345604349842743,2
0,-4.053985109136301,-2
0,-1.8794570797053565,1
0,8.800006640315518,9
1,4.987622493819329,1
1,2.0107286271512375,0
0,-2.35956470703465,2
0,1.9791309510350423,0
0,2.7811955699672257,-1
0,-3.136425015934588,1
0,-4.63165262371979,1
0,2.610960618542487,2
0,-2.547338837127228,10
0,-2.7630642259061635,-2
1,1.0407292771203924,4
0,0.7894623588240954,5
0,-4.024936973326578,-20
0,9.516697412793402,10
0,2.7372704527522007,2
1,0.21642690452189606,-1
0,4.940646904581833,8
0,8.353462694642992,9
0,1.2526873269879188,-7
0,-12.185948637429219,-8
0,-5.247244713717696,-5
1,0.7305364777795815,4
0,1.7968604424834678,-1
0,8.441533806815096,2
0,3.7762525023081603,2
1,-0.30555706607381605,-3
0,5.4496087148043655,6
1,-2.110034845301199,3
0,6.232382788329415,1
0,-6.923796200663608,-2
0,9.239744226240882,3
1,0.3276653538889386,1
0,5.6246709616242665,9
1,-0.03556660951831225,0
0,-6.05223037642067,-7
1,0.0437783568321104,-1
1,1.380344807406565,9
0,2.3901388102886334,3
0,1.7798885045329826,9
0,3.2894372367670464,1
0,-1.7263151398680585,3
0,-7.612148136277513,-6
1,-1.1682150024065647,-5
0,-5.999408308951561,-3
1,0.13736535846644105,0
1,-0.37348301110092486,3
0,1.4380699869223172,3
0,-1.6149030596263207,7
0,4.371266956417193,9
0,4.171309871402059,-6
0,4.718974763245439,6
0,3.1381987293369082,5
0,5.094301733937038,9
0,6.029592744972473,10
1,1.720489668269503,8
0,-10.084437176717483,-8
0,-1.9958381838068275,10
0,9.491728782019957,12
0,-9.896881127440125,-8
0,1.854336288211699,5
0,-1.7578529575081112,-4
0,8.889629787446399,0
0,3.355244438674528,6
1,-0.055143251006982696,9
1,1.4181152953236031,-4
0,-7.254801510724249,-9
0,11.59878086300833,5
0,5.081604835811453,18
0,-3.259136501466532,4
0,-1.5735820601951231,0
0,4.281647799375868,8
0,-2.1017186292183094,2
0,-2.9182782338054345,0
0,5.805526998369897,5
1,0.8003469196375165,2
1,3.5403912881758064,8
0,6.2667881349805405,12
0,-2.700167783907398,-4
0,9.517563063736427,7
0,6.338839360538776,7
0,-3.7874907982234207,-4
0,-5.077039412588048,0
0,2.174776650725842,8
0,3.2022861776089773,3
0,-2.161649034052739,-1
0,0.2331356855769,-3
0,0.4084954589699722,-5
1,-0.2298834152447733,2
0,3.493637374783238,9
0,9.444065982449429,5
0,11.245250603582825,5
0,-2.4507173502047364,1
1,1.393956888884324,-3
0,-1.3936918736326533,-4
1,1.2961545718840286,1
1,-0.4132383374609947,0
0,8.577309500415666,12
0,6.504791635225562,7
0,-1.3164167624233478,2
0,8.525755867766236,7
1,-1.8316991998813212,-3
0,2.371864512227984,-1
0,4.629633699053112,7
1,-0.15575193696387934,0
0,-2.1391636993799867,-1
0,3.3595574528788017,1
0,5.783533222023792,-4
1,0.9603180093693784,2
0,10.747292237160266,8
0,5.311430748377829,0
1,-1.0279522328762831,1
0,5.421414949129845,7
1,0.14270232341989297,8
0,4.046973056979791,12
0,5.112884751617671,3
0,4.351806174125463,9
0,9.732233277743152,18
0,2.7572352147544654,8
0,4.285322591706716,1
1,0.2644518687444457,6
0,-5.903686355119407,-4
1,-1.2136033641711514,5
0,2.2629980589350827,4
0,-11.454351947644891,-9
0,3.1982662255119036,17
0,3.5651246878229688,1
0,7.2070714328531915,7
0,3.4767651823223296,10
0,7.14071864813555,9
0,1.4932315896552835,0
1,-0.7322121326549786,2
0,4.195781591731894,6
1,-3.8192644026393516,3
0,8.200098111816866,20
0,-4.497025600859931,-5
0,8.761129594966503,12
1,-1.5270585391510791,4
0,-1.1178935397837293,0
0,-4.089125000646721,-11
1,0.18524143782695401,-1
0,1.8176836477900984,0
0,-6.320725024074943,-12
0,-7.6894644005003325,-7
1,1.0304662342562394,19
0,-6.369331849437579,-2
0,4.3007514094355646,7
0,7.0731973273075575,7
0,-1.5944805257273678,-4
0,17.328909981371186,10
0,0.9577956795621826,-1
0,-4.374990560304855,-5
0,10.531310454469335,4
0,3.4277342798351587,12
0,-1.5667139822073133,0
0,0.8090330174777769,6
0,8.171721763658045,2
0,9.26538062216899,6
1,0.9342530953178657,5
0,-4.3367631118766425,-1
1,-1.6908506806412675,11
0,4.60011184537886,11
1,1.2883430499293553,7
0,2.816685552861439,8
0,2.8844847405170855,10
0,9.08091127435278,16
1,-0.6181413375912119,8
1,0.4138734252620889,-4
0,-9.650039549712213,-8
1,0.2740541043083433,-5
0,-7.890989455296573,-11
0,-2.8686788469860023,-7
0,1.398283376883365,9
0,-2.085761925317424,-3
1,0.3859408478379175,-11
0,-10.411693607693426,-5
1,-1.1147316764303854,0
0,1.869434602620338,4
1,1.0542145646378607,0
1,3.0828490622267863,4
0,-2.5792953044293068,-3
0,4.43342341993222,9
0,-1.8439659131287227,6
0,-0.3670962415595671,-3
0,6.066391732019819,8
0,8.322306398794021,5
0,5.330456384860641,8
0,-4.585064573137471,-8
0,-0.6034472177053019,-1
0,-1.387383919105122,0
0,1.5358196695321966,10
0,9.213622478302444,15
0,6.93486129681877,7
0,-4.979860461260761,-6
0,2.8493977584154964,8
0,2.4224721957152564,6
1,-2.2368387984899845,0
0,-0.8298705199911349,-8
0,7.073366200820571,7
1,0.36761912937687913,4
1,0.3657324084155168,-4
1,-1.1378357713449239,-3
0,-15.967839494100179,-7
0,1.7472419011034765,6
0,5.822176334513298,2
0,11.554115607756259,5
0,13.18981284139142,4
0,-3.7372366783045896,-3
0,1.2143942559978809,11
1,-1.441560509055361,-1
0,2.760648518802112,7
0,-4.1223072731944574,-7
0,2.703300260294304,1
0,4.593857986101154,9
0,4.460343126722503,-6
0,3.2837986561131434,-3
0,6.435584578732624,7
1,0.16699526972421208,4
1,-0.8947971750082644,1
0,0.9384318866045678,-1
1,-0.2486269448922278,0
0,3.1732257204047496,8
0,6.576356213326182,9
0,0.6648241258855365,3
0,-7.474622381361122,1
0,-7.197383891528297,-10
0,3.349979919691697,9
0,4.238504670933324,-4
0,3.8818820192967993,5
0,-12.079108551833261,-7
0,5.157064185227995,6
0,15.12256371524646,19
0,1.0950103716826292,-2
1,0.08478049490087036,3
0,6.8832082380302495,14
0,-2.449382812729684,-9
0,-4.1176182231177005,-5
0,7.266596546176332,17
0,-3.563695503370547,3
0,4.6644941696459075,4
0,-1.4865050254612933,5
1,-0.3412832703995283,3
0,-3.3632860225550587,-5
0,3.747263482519888,4
0,0.9131716808022883,1
1,0.3982512545247514,1
0,-1.0360790962276036,0
0,-1.7190681612635812,-4
0,6.761214030239568,-2
0,5.361520802247133,14
0,6.115357769559701,2
0,-4.673835307417887,-3
0,3.3378901273186568,5
0,-7.300202220479102,-4
0,9.075385611901588,2
0,10.258907843976697,14
0,8.257963977020419,1
0,3.6343778576784533,10
0,4.070588935923922,14
0,0.3434760488237013,1
0,-2.974449289704707,0
0,5.615761722966148,7
0,6.396249686115329,2
0,-1.0476035184644297,-4
0,-5.983245609831412,-5
0,-1.731101667786104,-1
1,-1.108331061809304,6
0,-2.551256648893579,0
0,-8.48651665962289,-3
0,-6.671351774789541,-7
0,0.9410447666863787,-1
0,10.246234537905277,10
0,-6.588918021147312,-7
1,1.556780619274842,2
0,-0.9160411693620731,3
0,2.4008196861150024,1
0,1.1018600230779914,6
0,6.416344920432681,0
0,1.0080977452406394,0
0,-2.6876631324564717,2
0,1.7876453325906352,-4
1,1.3054991341343047,11
0,5.027545626351688,8
0,3.6760733408598854,16
0,3.7723506397373083,5
1,0.9034129365071113,5
1,-0.12063027329770604,9
1,-0.59067523995133,-5
1,1.7979891481483175,4
0,6.9257443298988015,11
0,8.401762203928428,7
0,-2.23805423096271,0
1,-0.1413021742341034,0
1,0.7303397057193863,-4
0,10.172699265986386,9
0,-3.469880782507744,1
0,1.3501721948001237,3
0,-10.953441344971296,-12
0,2.7381131063978454,1
0,-3.797889534909763,-9
1,0.8837560497040422,4
0,5.607168072697559,10
0,-5.990919006892814,-4
0,-10.836188930081011,-8
0,2.9772528297580925,6
0,-2.2950714319326195,-3
0,3.555175121185986,1
0,8.499988184028346,8
1,-4.111114507229873,-7
0,-5.752982680430461,-9
0,-3.541766989475703,1
0,-7.954288922657209,-2
1,-3.271589691487679,0
0,6.351260559715608,2
0,-3.334213918325702,-5
0,-6.786584914229721,1
0,2.892079597166952,1
0,3.574665552043309,6
0,-9.843649856545474,-12
1,1.2998976202457297,-2
0,-1.7178864103950993,-5
0,2.9117172964250218,0
1,-3.142872251162455,2
0,-1.3909874746002222,-4
1,-4.834139003965291,8
0,12.208185636858982,20
0,3.8563762696147617,0
0,4.853291753116954,7
0,4.819110516122318,8
0,1.7780154483147026,7
0,7.884182625077246,7
1,4.061547218450409,5
0,14.592175255749057,20
0,5.84847393571928,3
0,9.53809501758494,9
0,-5.448935490081783,2
0,-1.4729107975440892,0
1,-0.9530724519203537,6
0,-6.194553327610253,0
1,-1.4123822785312137,-2
1,-1.2217721079624777,-2
0,-4.491203089276859,0
0,5.36205513221886,8
0,-1.705105980991613,-3
0,1.8278009101466062,-3
0,-6.514261220746894,-10
1,0.0904571675444722,0
0,-2.7066420610934996,2
1,-2.6301377135555306,1
0,6.518747676174753,6
0,3.248167019639787,10
0,-4.0276209932934695,0
0,-3.5402964226918643,-1
0,5.176174161504458,2
0,-2.701694019256788,-4
1,0.18375189667913827,4
0,8.300895527546079,6
0,7.614719425841077,-1
1,1.4376053561919757,-2
1,1.0823298214142436,2
0,2.5043249001960675,7
1,0.3209585404973405,-9
0,1.4702885171829523,0
0,7.5596737980415085,11
0,3.3585915854508235,5
0,2.5997645235901374,2
1,0.45832705957789555,-2
0,6.081973687993569,6
0,-1.0157166255693024,0
0,3.79727060592549,5
0,-4.202155377101734,5
1,-0.3556444284254945,0
0,2.8527901708520615,2
0,-1.8239790526230477,6
0,2.5427007341309533,6
0,1.7002209891401798,12
1,-1.1685969678816743,-2
0,4.489188537671097,12
0,2.4995420024883703,-1
0,-0.9453548303453263,-1
0,2.008483115154834,1
0,5.538115788541324,1
0,-3.906019983264045,2
0,-5.0756699656678705,0
0,5.533779064369527,0
0,-3.9419527495375934,-4
1,-1.9755244235757807,4
0,-10.376155275956595,-2
0,-0.6605830883779615,5
0,1.810680248775912,4
0,-6.575151168651761,-13
1,2.4069147550980574,13
0,-5.886538224425404,-12
1,-1.5344217379442862,0
0,6.380668817696464,12
0,8.522872657834402,16
1,-0.13850519964166175,-4
0,6.993613865270662,10
0,-2.6852743092018256,-4
0,5.267679179467484,8
0,-7.423705952260525,-8
0,2.887242469620345,1
0,-0.7456710605393022,-6
0,-4.573725539184979,-1
1,-0.49985594428982916,-7
0,-1.142018635442918,-11
1,-0.18515802499870548,-2
0,3.882644238292702,1
0,-3.3450826779485734,1
0,-3.221825422597372,1
1,0.331890391182449,-7
1,-2.224098327697176,2
1,0.18705814344321814,-2
0,-5.68817624318848,-9
0,4.436655766546992,6
0,-4.454538343354156,3
0,4.975941386003543,2
0,4.7109307059739205,5
1,-3.0754147941743843,-2
0,3.86199215541995,-2
0,7.3988970784774954,3
1,-0.6603251525205991,0
0,2.7141420914878305,6
0,-3.950672945022779,-7
0,5.98518535184176,7
1,1.6927716400145496,9
0,8.54190993117825,0
0,5.460845761018409,1
0,0.6954732214541695,-9
0,-3.669628671124687,4
0,5.189071861076362,10
0,6.471081113001516,5
1,-0.770074453903467,2
0,5.580947400721276,6
0,2.991574875625341,5
1,-0.5261243184132107,4
0,-2.915387492910371,8
0,0.3979953296240535,-2
0,5.643180410180251,5
0,-3.910006596559077,-7
1,0.18162470069903103,2
1,0.20952215866394697,4
0,-2.8231276393680087,-3
0,-4.054391687996982,0
0,2.7983056925749636,4
0,6.020070853117836,3
1,-0.5419680149998993,1
0,-5.039090891259277,-8
1,0.7713922387559832,-2
1,-1.0516561362121224,0
1,1.7956052728504508,3
0,-4.950227125571188,-1
0,4.292432858965049,0
0,-2.2019240942653098,0
0,5.684017895050227,9
1,-0.08723214082931618,-2
1,-2.2671509094997564,3
1,-0.9522961962548111,-4
1,2.825851800014309,10
0,2.732085952650495,1
0,5.068852533738324,10
0,-6.179784721752517,-6
0,-3.0528214960533697,-3
1,-0.7484107675421645,1
0,-10.08268777024746,-9
0,-1.633100791126867,5
0,2.760152184333754,0
0,-2.8515801756109616,-3
1,0.3098102262398976,4
0,-2.3914086815566162,1
1,0.2642357355686723,0
0,-4.650592970559572,-3
0,5.648887459994648,8
0,4.840337922998296,9
0,1.9098051340228062,12
0,9.728200090655282,11
0,3.1487937350394817,10
1,0.15971117236471521,3
0,-9.211526802041178,-15
0,-4.257301510367618,-3
1,4.107504407255637,11
0,8.587878375146943,4
0,-1.6826502672523271,0
0,5.089938849868369,7
1,-2.648776513028042,1
1,-0.5183533243667293,4
1,-2.277865140771103,0
1,-1.0109229859468707,-8
1,-1.5245811103971052,7
1,2.342759122868058,2
0,-5.021644568702612,-2
0,8.978158417542899,14
0,4.290112005962165,8
0,-8.486635238672699,-3
0,-6.508114679607275,-4
0,11.978060628954594,14
0,-4.277017910548253,0
1,3.80049728105378,2
0,-4.063291456974824,5
0,16.289710498965057,21
0,-6.884280993726355,0
0,9.463765773304404,8
0,3.2355554533391278,4
1,-0.9053603919852888,5
1,-0.6481995713247966,-3
0,-3.7063884973481347,0
0,-9.56188948007761,-22
0,3.7786219174896143,-6
0,10.730158181613016,13
1,-0.3829350863814982,-4
0,3.446607256668453,-4
0,5.651134007952862,0
0,-6.169244380925129,-5
0,-1.3302472512699408,-6
0,-6.808730729304685,-7
1,4.324023316600773,1
0,-4.089064964823945,-3
0,8.511451772272055,18
0,5.849856215211765,-1
0,-3.4351960631642466,-5
0,3.445294219297612,8
0,2.2293796529598158,10
0,-1.8106040622363788,1
1,0.3303629394128208,4
1,1.6283711770748803,4
0,-8.032431083507946,-6
0,7.096453052065094,10
0,-2.040247187539618,0
0,-2.901304945070136,-3
0,4.333886271870476,4
0,-3.798385823189645,-8
0,9.367921597328916,13
0,6.983775484949633,14
0,1.4393639405796084,-3
0,8.443814988687784,11
0,9.299851827410805,1
0,-0.5177412116861957,0
0,-7.892235603702707,-6
0,-6.34259609141345,-6
0,-1.9799863177977026,-2
0,5.634311334640457,10
0,4.769594100256915,14
0,1.4169301302612594,8
0,11.884713784747852,5
0,0.7427533870220264,1
0,5.308544095146573,-1
0,-3.912417547001575,-10
0,-1.493794167924746,1
0,2.0423582603321058,11
0,6.909678214460351,1
0,-9.887365072313598,-5
0,8.29463301140439,15
0,-3.7824046177557076,-3
0,6.841992446568725,11
1,0.6636932419267583,2
0,-5.348129245188722,-5
0,-2.7918105814612324,-1
0,11.96904261279304,10
0,0.803837680297794,10
0,-0.848322349328722,1
1,-6.001072103259551,-7
0,-4.01612714575133,2
0,7.8756532125713115,5
0,9.188390164813827,13
0,11.525682271373135,8
0,4.020031705788728,13
0,-0.8043861513694388,0
0,-4.2442999078957815,0
0,8.57145338291572,8
0,-1.0681328105156322,-2
0,-5.566420991191824,-5
1,-0.4473971790317264,8
0,0.6585595453832214,8
0,6.889761188189651,7
1,0.3564826084463525,-1
0,8.104205771800316,6
0,5.458616394116341,0
0,2.17098929002859,2
0,-10.561954086686086,-16
0,-9.968020994891807,-14
0,1.4318484720948081,-2
0,4.654424430313977,8
0,9.909576594355261,13
0,-7.547000626578971,-4
0,4.668930352799634,7
0,4.2203945944183,2
0,6.256100568663781,9
0,2.1708919613071247,1
1,0.2433788859857644,-1
0,0.9899466565391127,2
0,3.1014635916744275,8
0,6.928253931525305,4
0,-3.177967603815783,-3
0,-1.526202071017579,-6
0,-3.1671013250478675,-1
1,1.276595383454358,2
0,-12.046505636500562,-18
0,8.163151612414886,3
0,1.606478197218072,2
0,-4.287563656937976,-3
1,-0.34252234061019315,6
0,-1.037726287586004,5
0,-2.462772584730624,6
1,0.0733871403040991,13
0,13.858015664631566,13
0,15.514694785099882,10
0,-9.65487733975501,-11
1,1.5378140357197412,5
1,2.1776175571257914,5
0,-5.494003431229625,-11
0,-1.0530730855217985,5
1,-1.1288748248655347,0
1,0.20862625243210475,-3
0,-7.768149285048491,-5
0,-5.717321694556835,0
0,4.968842864003409,9
0,3.903422938867526,4
0,4.4132025895127605,5
0,4.157115818909107,8
0,-4.714119285235627,-14
0,3.8159569510341544,-2
0,-1.2484483625590572,-6
0,5.2331351319055655,5
1,-0.7724020090791279,0
0,3.5487788961465037,-1
0,-3.5938626713336284,-9
0,7.606193517334855,0
1,0.0716656348247462,4
0,2.121435705207659,3
0,-3.9501454164229024,-5
0,7.594475855363106,4
0,5.260001397013234,10
0,8.46203205861245,3
0,-4.1133845891224645,-12
0,3.519277105910136,5
1,0.16605960521574836,-1
1,-1.0430834135900642,-11
0,2.5881985660160987,6
0,-1.7042092280107042,0
0,6.732474368644535,4
0,-5.620368909924713,-11
0,-4.108551970556402,0
0,-3.842452940806213,-6
0,3.821796886283802,7
0,-4.77749448057263,-3
0,-8.472320646527786,1
0,1.5466095988649322,8
0,6.009815306758204,5
0,-3.573131922568898,2
0,1.472919396436783,2
1,-2.513479567111088,0
0,1.1789814687953593,-2
0,2.1845463450427225,4
0,-9.80450503298919,-18
0,8.609687496202923,5
1,-0.8554735629959169,-4
0,4.893216219733785,12
0,4.356873910993711,6
0,-5.486808019663425,2
0,8.077490358620832,0
0,-2.1302554740933424,11
0,-4.818112317012298,1
0,2.6444055544653935,3
0,11.40512331700098,21
0,8.011805339238215,10
0,-12.014392981455583,-6
0,-1.86053416269016,-5
0,0.6321690212117002,-2
0,-2.5328145249802123,-5
0,-4.68307093727622,-8
0,-2.963209849057501,2
0,-5.542156667570253,-7
0,7.915489666689815,0
0,1.0936497189718912,2
0,-5.270579493006435,-1
0,1.0640149296254808,-4
0,7.786303209765489,6
0,-1.7379510698246734,0
0,6.039890533596294,4
0,-6.208802164069576,-16
0,-1.6682311727709784,-8
0,13.891911079065228,8
1,0.71085920864514,11
0,-6.267916736279378,-1
0,8.110574570166392,8
0,-0.7581617348587775,-2
0,5.994325848076203,11
1,0.22353474713776067,-2
0,-7.432189083383147,-8
0,9.650002984260347,8
1,0.4772525236803289,2
0,-7.34182726637421,-7
0,7.208269233925028,13
0,1.489733815205285,-6
0,12.758918215040639,11
0,7.015700298597229,10
0,2.4525736871694477,4
0,-7.843179262323332,-11
0,-7.879324717577923,-10
1,-0.25834893843320383,8
0,-7.4009711714804425,-3
0,1.2470174568438985,0
0,6.10496867599994,4
1,3.16145654551857,4
0,8.295266629756245,14
0,5.716219503707618,5
0,3.05803691027815,12
1,-1.2930197183178578,4
0,-3.3564434667149126,4
1,-0.8956159930584282,1
1,0.7112662781830632,2
0,7.222448021093659,8
1,-0.7574495928332992,1
0,-4.047477483130947,-12
0,-4.600849718453365,-5
0,-5.013770675050334,-10
0,-4.0922743874678105,0
0,10.655346527833963,16
0,6.468560800688399,11
0,1.7665426714232317,0
0,3.491320067015031,11
0,-0.7048994759059011,7
1,-4.5221618565095545,-8
0,-6.375691281061966,-1
1,1.5191902279959075,9
0,4.54782975725561,5
0,6.707154707125957,2
0,-2.351331859945608,2
0,3.574711848632277,-5
0,-5.344730606413007,-8
0,2.077687719948567,3
0,-1.040012918386056,0
0,2.6256825924188756,-1
1,-7.699829233246469,-13
0,0.9904447836688205,3
1,-0.0010952602231890651,1
0,-1.8046814867441725,-2
0,5.895803534722283,-5
0,3.519201409933606,3
0,4.526642597773607,-2
0,8.72967380883227,15
0,-4.089590772814169,-5
0,5.014131837060134,9
0,-8.559788761812712,-13
1,-0.1482349482609424,0
0,-5.547217613669937,-12
0,-3.5856700303253044,4
0,2.8283240283797184,3
0,5.701778384063961,7
0,3.759129395123458,8
0,5.829437254999792,-3
0,5.247321297107039,10
1,0.11215112012522366,2
0,3.7512353147940227,8
1,-0.38369116822036187,-1
0,-4.29101489601042,-9
0,5.956861430904045,13
1,-1.0167876161204163,4
0,-7.958861131208051,-1
0,-7.487093607607246,-6
0,2.4218675749527243,-10
1,0.24703682204999378,8
0,-1.1747202946575435,4
0,2.1042362776237695,0
1,-1.3662827077379194,6
0,-1.712321176019377,0
0,-5.369707411792041,-12
0,2.5532960245997662,4
0,7.383244432188013,10
0,-4.059759929047769,4
0,-3.465420320104715,2
0,3.404330639548284,-1
0,3.592153352719981,2
0,4.222522337722499,6
0,-2.468073412335796,8
1,1.1973665315441127,3
0,-2.504505296791789,0
0,1.9359756663269003,8
0,-5.672485642514923,0
0,1.8283731234905631,1
0,-6.75840468854854,-3
0,10.384546691001718,18
